"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2026-09-08T19","JEA","JEA","NG","Natural Gas",873,"megawatthours"
"2026-09-08T19","JEA","JEA","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","JEA","JEA","OTH","Other",2,"megawatthours"
"2026-09-08T19","JEA","JEA","SUN","Solar",15,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","BAT","Battery storage",0,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","NG","Natural Gas",2005,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","OTH","Other",195,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","PS","Pumped storage",0,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","SNB","Solar with integrated battery storage",390,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","SUN","Solar",964,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","WAT","Hydro",64,"megawatthours"
"2026-09-08T19","LDWP","Los Angeles Department of Water and Power","WND","Wind",3,"megawatthours"
"2026-09-08T19","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","COL","Coal",3844,"megawatthours"
"2026-09-08T19","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","NG","Natural Gas",1654,"megawatthours"
"2026-09-08T19","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","SUN","Solar",81,"megawatthours"
"2026-09-08T19","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","WAT","Hydro",46,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","COL","Coal",23405,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","NG","Natural Gas",52602,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","NUC","Nuclear",30115,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","OIL","Petroleum",212,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","OTH","Other",3428,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","SUN","Solar",11343,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","WAT","Hydro",3105,"megawatthours"
"2026-09-08T19","MIDA","Mid-Atlantic","WND","Wind",427,"megawatthours"
"2026-09-08T19","MIDW","Midwest","BAT","Battery storage",93,"megawatthours"
"2026-09-08T19","MIDW","Midwest","COL","Coal",26485,"megawatthours"
"2026-09-08T19","MIDW","Midwest","NG","Natural Gas",29689,"megawatthours"
"2026-09-08T19","MIDW","Midwest","NUC","Nuclear",11664,"megawatthours"
"2026-09-08T19","MIDW","Midwest","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","MIDW","Midwest","OTH","Other",760,"megawatthours"
"2026-09-08T19","MIDW","Midwest","SUN","Solar",19082,"megawatthours"
"2026-09-08T19","MIDW","Midwest","WAT","Hydro",579,"megawatthours"
"2026-09-08T19","MIDW","Midwest","WND","Wind",13393,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","BAT","Battery storage",93,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","COL","Coal",21831,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","NG","Natural Gas",26646,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","NUC","Nuclear",11664,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","OTH","Other",760,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","SUN","Solar",19001,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","WAT","Hydro",533,"megawatthours"
"2026-09-08T19","MISO","Midcontinent Independent System Operator, Inc.","WND","Wind",12937,"megawatthours"
"2026-09-08T19","NE","New England","BAT","Battery storage",10,"megawatthours"
"2026-09-08T19","NE","New England","NG","Natural Gas",7520,"megawatthours"
"2026-09-08T19","NE","New England","NUC","Nuclear",3572,"megawatthours"
"2026-09-08T19","NE","New England","OIL","Petroleum",8,"megawatthours"
"2026-09-08T19","NE","New England","OTH","Other",642,"megawatthours"
"2026-09-08T19","NE","New England","PS","Pumped storage",143,"megawatthours"
"2026-09-08T19","NE","New England","SNB","Solar with integrated battery storage",9,"megawatthours"
"2026-09-08T19","NE","New England","SUN","Solar",917,"megawatthours"
"2026-09-08T19","NE","New England","WAT","Hydro",219,"megawatthours"
"2026-09-08T19","NE","New England","WND","Wind",643,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","COL","Coal",279,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","NG","Natural Gas",2363,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","NUC","Nuclear",0,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","OTH","Other",392,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","SUN","Solar",3321,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","WAT","Hydro",4,"megawatthours"
"2026-09-08T19","NEVP","Nevada Power Company","WND","Wind",4,"megawatthours"
"2026-09-08T19","NW","Northwest","BAT","Battery storage",278,"megawatthours"
"2026-09-08T19","NW","Northwest","COL","Coal",8487,"megawatthours"
"2026-09-08T19","NW","Northwest","GEO","Geothermal",24,"megawatthours"
"2026-09-08T19","NW","Northwest","NG","Natural Gas",10844,"megawatthours"
"2026-09-08T19","NW","Northwest","NUC","Nuclear",1131,"megawatthours"
"2026-09-08T19","NW","Northwest","OIL","Petroleum",189,"megawatthours"
"2026-09-08T19","NW","Northwest","OTH","Other",839,"megawatthours"
"2026-09-08T19","NW","Northwest","SNB","Solar with integrated battery storage",50,"megawatthours"
"2026-09-08T19","NW","Northwest","SUN","Solar",11048,"megawatthours"
"2026-09-08T19","NW","Northwest","WAT","Hydro",7070,"megawatthours"
"2026-09-08T19","NW","Northwest","WND","Wind",6038,"megawatthours"
"2026-09-08T19","NWMT","NorthWestern Corporation","COL","Coal",1292,"megawatthours"
"2026-09-08T19","NWMT","NorthWestern Corporation","NG","Natural Gas",259,"megawatthours"
"2026-09-08T19","NWMT","NorthWestern Corporation","OIL","Petroleum",58,"megawatthours"
"2026-09-08T19","NWMT","NorthWestern Corporation","SUN","Solar",132,"megawatthours"
"2026-09-08T19","NWMT","NorthWestern Corporation","WAT","Hydro",341,"megawatthours"
"2026-09-08T19","NWMT","NorthWestern Corporation","WND","Wind",1128,"megawatthours"
"2026-09-08T19","NY","New York","COL","Coal",0,"megawatthours"
"2026-09-08T19","NY","New York","NG","Natural Gas",7174,"megawatthours"
"2026-09-08T19","NY","New York","NUC","Nuclear",3070,"megawatthours"
"2026-09-08T19","NY","New York","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","NY","New York","OTH","Other",704,"megawatthours"
"2026-09-08T19","NY","New York","SUN","Solar",0,"megawatthours"
"2026-09-08T19","NY","New York","WAT","Hydro",2447,"megawatthours"
"2026-09-08T19","NY","New York","WND","Wind",220,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","COL","Coal",0,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","NG","Natural Gas",7174,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","NUC","Nuclear",3070,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","OTH","Other",704,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","SUN","Solar",0,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","WAT","Hydro",2447,"megawatthours"
"2026-09-08T19","NYIS","New York Independent System Operator","WND","Wind",220,"megawatthours"
"2026-09-08T19","PACE","PacifiCorp East","COL","Coal",3282,"megawatthours"
"2026-09-08T19","PACE","PacifiCorp East","NG","Natural Gas",560,"megawatthours"
"2026-09-08T19","PACE","PacifiCorp East","OTH","Other",134,"megawatthours"
"2026-09-08T19","PACE","PacifiCorp East","SUN","Solar",3269,"megawatthours"
"2026-09-08T19","PACE","PacifiCorp East","WAT","Hydro",108,"megawatthours"
"2026-09-08T19","PACE","PacifiCorp East","WND","Wind",1298,"megawatthours"
"2026-09-08T19","PACW","PacifiCorp West","NG","Natural Gas",427,"megawatthours"
"2026-09-08T19","PACW","PacifiCorp West","OTH","Other",35,"megawatthours"
"2026-09-08T19","PACW","PacifiCorp West","SUN","Solar",407,"megawatthours"
"2026-09-08T19","PACW","PacifiCorp West","WAT","Hydro",95,"megawatthours"
"2026-09-08T19","PACW","PacifiCorp West","WND","Wind",0,"megawatthours"
"2026-09-08T19","PGE","Portland General Electric Company","BAT","Battery storage",-229,"megawatthours"
"2026-09-08T19","PGE","Portland General Electric Company","COL","Coal",0,"megawatthours"
"2026-09-08T19","PGE","Portland General Electric Company","NG","Natural Gas",520,"megawatthours"
"2026-09-08T19","PGE","Portland General Electric Company","OTH","Other",0,"megawatthours"
"2026-09-08T19","PGE","Portland General Electric Company","WAT","Hydro",61,"megawatthours"
"2026-09-08T19","PGE","Portland General Electric Company","WND","Wind",0,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","COL","Coal",23405,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","NG","Natural Gas",52602,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","NUC","Nuclear",30115,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","OIL","Petroleum",212,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","OTH","Other",3428,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","SUN","Solar",11343,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","WAT","Hydro",3105,"megawatthours"
"2026-09-08T19","PJM","PJM Interconnection, LLC","WND","Wind",427,"megawatthours"
"2026-09-08T19","PNM","Public Service Company of New Mexico","BAT","Battery storage",-570,"megawatthours"
"2026-09-08T19","PNM","Public Service Company of New Mexico","COL","Coal",390,"megawatthours"
"2026-09-08T19","PNM","Public Service Company of New Mexico","GEO","Geothermal",7,"megawatthours"
"2026-09-08T19","PNM","Public Service Company of New Mexico","NG","Natural Gas",327,"megawatthours"
"2026-09-08T19","PNM","Public Service Company of New Mexico","SUN","Solar",1759,"megawatthours"
"2026-09-08T19","PNM","Public Service Company of New Mexico","WAT","Hydro",0,"megawatthours"
"2026-09-08T19","PNM","Public Service Company of New Mexico","WND","Wind",53,"megawatthours"
"2026-09-08T19","PSCO","Public Service Company of Colorado","BAT","Battery storage",497,"megawatthours"
"2026-09-08T19","PSCO","Public Service Company of Colorado","COL","Coal",2066,"megawatthours"
"2026-09-08T19","PSCO","Public Service Company of Colorado","NG","Natural Gas",961,"megawatthours"
"2026-09-08T19","PSCO","Public Service Company of Colorado","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","PSCO","Public Service Company of Colorado","SUN","Solar",1830,"megawatthours"
"2026-09-08T19","PSCO","Public Service Company of Colorado","WAT","Hydro",7,"megawatthours"
"2026-09-08T19","PSCO","Public Service Company of Colorado","WND","Wind",2174,"megawatthours"
"2026-09-08T19","PSEI","Puget Sound Energy, Inc.","COL","Coal",0,"megawatthours"
"2026-09-08T19","PSEI","Puget Sound Energy, Inc.","NG","Natural Gas",577,"megawatthours"
"2026-09-08T19","PSEI","Puget Sound Energy, Inc.","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","PSEI","Puget Sound Energy, Inc.","OTH","Other",23,"megawatthours"
"2026-09-08T19","PSEI","Puget Sound Energy, Inc.","SUN","Solar",13,"megawatthours"
"2026-09-08T19","PSEI","Puget Sound Energy, Inc.","WAT","Hydro",23,"megawatthours"
"2026-09-08T19","PSEI","Puget Sound Energy, Inc.","WND","Wind",68,"megawatthours"
"2026-09-08T19","SC","South Carolina Public Service Authority","COL","Coal",2033,"megawatthours"
"2026-09-08T19","SC","South Carolina Public Service Authority","NG","Natural Gas",705,"megawatthours"
"2026-09-08T19","SC","South Carolina Public Service Authority","OIL","Petroleum",0,"megawatthours"
"2026-09-08T19","SC","South Carolina Public Service Authority","OTH","Other",69,"megawatthours"
