"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2025-08","NH","New Hampshire","ALL","all sectors","775796","21.72","220.15654","1013.54265","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NH","New Hampshire","COM","commercial","113354","20.36","76.16705","374.18233","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NH","New Hampshire","IND","industrial","3087","16.95","28.07693","165.60124","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NH","New Hampshire","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NH","New Hampshire","RES","residential","659355","24.47","115.91256","473.75908","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NH","New Hampshire","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NJ","New Jersey","ALL","all sectors","4322136","21.2","1489.92059","7026.36263","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NJ","New Jersey","COM","commercial","540739","18.68","622.181","3330.6087","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NJ","New Jersey","IND","industrial","11110","15.17","77.71334","512.20183","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NJ","New Jersey","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NJ","New Jersey","RES","residential","3770280","24.95","785.72767","3148.881","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NJ","New Jersey","TRA","transportation","7","12.4","4.29858","34.67111","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NM","New Mexico","ALL","all sectors","1076726","10.78","330.14953","3063.96749","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NM","New Mexico","COM","commercial","147252","12.24","115.92378","946.9125","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NM","New Mexico","IND","industrial","9190","6.42","84.50051","1315.92262","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NM","New Mexico","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NM","New Mexico","RES","residential","920284","16.19","129.72525","801.13237","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NM","New Mexico","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NV","Nevada","ALL","all sectors","1515621","11.1","502.93538","4532.83224","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NV","Nevada","COM","commercial","178650","10.19","146.90984","1441.53587","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NV","Nevada","IND","industrial","4936","9.79","112.12189","1144.94158","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NV","Nevada","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NV","Nevada","RES","residential","1332034","12.53","243.83461","1945.64301","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NV","Nevada","TRA","transportation","1","9.7",".06904",".71178","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NY","New York","ALL","all sectors","8646405","22.78","3218.48916","14127.32484","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NY","New York","COM","commercial","1177652","22.43","1533.12535","6836.56764","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NY","New York","IND","industrial","17965","9.93","141.07267","1420.0017","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NY","New York","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NY","New York","RES","residential","7450782","26.67","1497.17692","5612.87364","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","NY","New York","TRA","transportation","6","18.27","47.11421","257.88188","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OH","Ohio","ALL","all sectors","5740994","12.73","1934.75519","15194.11109","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OH","Ohio","COM","commercial","626241","11.45","635.21192","5546.28438","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OH","Ohio","IND","industrial","17751","8.6","380.37073","4421.56751","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OH","Ohio","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OH","Ohio","RES","residential","5097000","17.59","918.98466","5224.58651","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OH","Ohio","TRA","transportation","2","11.23",".18787","1.67268","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OK","Oklahoma","ALL","all sectors","2235126","10.61","790.0542","7445.24197","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OK","Oklahoma","COM","commercial","311214","10","269.20672","2691.11509","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OK","Oklahoma","IND","industrial","19812","6.63","137.69975","2076.64211","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OK","Oklahoma","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OK","Oklahoma","RES","residential","1904100","14.31","383.14773","2677.48476","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OK","Oklahoma","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OR","Oregon","ALL","all sectors","2170661","11.61","638.84495","5500.92763","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OR","Oregon","COM","commercial","249870","10.62","244.0593","2298.16338","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OR","Oregon","IND","industrial","26827","8.45","127.4401","1507.46905","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OR","Oregon","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OR","Oregon","RES","residential","1893962","15.77","267.07064","1693.32109","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","OR","Oregon","TRA","transportation","2","13.93",".27491","1.97411","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PA","Pennsylvania","ALL","all sectors","6327261","14.64","1883.5523","12863.24087","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PA","Pennsylvania","COM","commercial","743441","12.71","466.82012","3673.21531","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PA","Pennsylvania","IND","industrial","11092","9.69","388.61013","4009.19027","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PA","Pennsylvania","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PA","Pennsylvania","RES","residential","5572723","19.93","1023.39698","5135.41152","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PA","Pennsylvania","TRA","transportation","5","10.4","4.72507","45.42377","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACC","Pacific Contiguous","ALL","all sectors","22199418","23.07","8494.88584","36826.55534","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACC","Pacific Contiguous","COM","commercial","2432630","23.54","3776.48175","16042.3206","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACC","Pacific Contiguous","IND","industrial","200065","17.25","1272.45169","7375.68518","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACC","Pacific Contiguous","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACC","Pacific Contiguous","RES","residential","19566703","25.75","3434.37034","13339.57714","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACC","Pacific Contiguous","TRA","transportation","20","16.79","11.58206","68.97242","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACN","Pacific Noncontiguous","ALL","all sectors","872149","30.67","401.18448","1308.12718","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACN","Pacific Noncontiguous","COM","commercial","118260","29.59","138.44119","467.93248","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACN","Pacific Noncontiguous","IND","industrial","2088","27.98","122.81333","438.89837","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-08","PACN","Pacific Noncontiguous","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
