"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2023-Q4","VA","Virginia","IND","industrial","3761","8.7","340.64781","3915.50474","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VA","Virginia","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VA","Virginia","RES","residential","3631472","13.83","1433.50067","10362.2607","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VA","Virginia","TRA","transportation","1","9.97","6.21562","62.33005","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VT","Vermont","ALL","all sectors","385997","18.11","241.76566","1334.75071","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VT","Vermont","COM","commercial","62802","18.64","86.01839","461.48228","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VT","Vermont","IND","industrial","259","11.45","36.72861","320.83107","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VT","Vermont","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VT","Vermont","RES","residential","322936","21.54","119.01865","552.43737","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VT","Vermont","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WA","Washington","ALL","all sectors","3764687","9.69","2190.43963","22616.29002","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WA","Washington","COM","commercial","402459","10.07","763.21881","7581.09298","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WA","Washington","IND","industrial","27129","6.3","318.19026","5047.84331","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WA","Washington","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WA","Washington","RES","residential","3335094","11.11","1106.68783","9964.09706","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WA","Washington","TRA","transportation","5","10.07","2.34274","23.25668","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WI","Wisconsin","ALL","all sectors","3196906","12.49","2058.54894","16475.46971","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WI","Wisconsin","COM","commercial","366855","12.61","702.79389","5572.39878","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WI","Wisconsin","IND","industrial","5565","8.38","475.81337","5676.97604","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WI","Wisconsin","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WI","Wisconsin","RES","residential","2824484","16.84","879.88708","5225.79037","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WI","Wisconsin","TRA","transportation","2","17.93",".0546",".30453","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WNC","West North Central","ALL","all sectors","11604485","9.83","7350.71818","74752.77599","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WNC","West North Central","COM","commercial","1512373","9.73","2520.02644","25906.40475","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WNC","West North Central","IND","industrial","129974","7.28","1808.94194","24850.05075","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WNC","West North Central","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WNC","West North Central","RES","residential","9962135","12.59","3020.75908","23987.18021","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WNC","West North Central","TRA","transportation","3","10.84",".99072","9.14027","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WSC","West South Central","ALL","all sectors","20593958","9.39","15341.68106","163433.19372","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WSC","West South Central","COM","commercial","2409247","8.95","4774.62692","53353.66919","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WSC","West South Central","IND","industrial","425653","6.08","3662.8442","60214.10416","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WSC","West South Central","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WSC","West South Central","RES","residential","17759052","13.85","6900.05584","49813.3038","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WSC","West South Central","TRA","transportation","6","7.97","4.15411","52.11657","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WV","West Virginia","ALL","all sectors","1028155","10.41","851.44785","8177.59091","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WV","West Virginia","COM","commercial","151472","11.35","202.45119","1783.82318","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WV","West Virginia","IND","industrial","11078","7.39","278.46421","3769.90101","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WV","West Virginia","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WV","West Virginia","RES","residential","865606","14.12","370.53245","2623.86673","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WV","West Virginia","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WY","Wyoming","ALL","all sectors","355299","8.45","371.24187","4393.27894","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WY","Wyoming","COM","commercial","58667","8.74","118.89821","1360.18795","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WY","Wyoming","IND","industrial","11790","7.24","167.00584","2305.22873","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WY","Wyoming","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WY","Wyoming","RES","residential","284843","11.72","85.33783","727.86226","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","WY","Wyoming","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AK","Alaska","ALL","all sectors","354870","21.16","298.4095","1410.52056","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AK","Alaska","COM","commercial","56926","20.93","131.87353","629.97853","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AK","Alaska","IND","industrial","1186","16.89","58.51601","346.55294","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AK","Alaska","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AK","Alaska","RES","residential","296759","24.89","108.01996","433.9891","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AK","Alaska","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AL","Alabama","ALL","all sectors","2753872","11.79","2959.69355","25104.53446","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AL","Alabama","COM","commercial","384837","13.04","870.78152","6676.55619","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AL","Alabama","IND","industrial","7272","7.34","597.39364","8136.18024","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AL","Alabama","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AL","Alabama","RES","residential","2361763","14.49","1491.51838","10291.79802","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AL","Alabama","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AR","Arkansas","ALL","all sectors","1711262","10.25","1498.35747","14614.78347","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AR","Arkansas","COM","commercial","206125","10.38","372.9051","3594.02948","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AR","Arkansas","IND","industrial","41612","7.41","371.85919","5020.57996","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AR","Arkansas","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AR","Arkansas","RES","residential","1463523","12.56","753.58099","6000.09642","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AR","Arkansas","TRA","transportation","2","15.72",".0122",".07761","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AZ","Arizona","ALL","all sectors","3420687","12.8","3719.07209","29054.10133","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AZ","Arizona","COM","commercial","344678","12.41","1265.30288","10197.21888","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AZ","Arizona","IND","industrial","7634","8.82","340.18098","3858.66409","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AZ","Arizona","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AZ","Arizona","RES","residential","3068373","14.09","2113.30443","14995.56029","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","AZ","Arizona","TRA","transportation","2","10.68",".28381","2.65808","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q3","CA","California","ALL","all sectors","16029422","27.06","19110.41057","70615.8564","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
