"period","subba","subba-name","parent","parent-name","value","value-units"
"2026-09-15T17","ZONI","Dunwoodie","NYIS","New York Independent System Operator","581","megawatthours"
"2026-09-15T17","ZONJ","New York City","NYIS","New York Independent System Operator","6158","megawatthours"
"2026-09-15T17","ZONK","Long Island","NYIS","New York Independent System Operator","1889","megawatthours"
"2026-09-15T17","AE","Atlantic Electric zone","PJM","PJM Interconnection, LLC","798","megawatthours"
"2026-09-15T17","AEP","American Electric Power zone","PJM","PJM Interconnection, LLC","18321","megawatthours"
"2026-09-15T17","AP","Allegheny Power zone","PJM","PJM Interconnection, LLC","5572","megawatthours"
"2026-09-15T17","ATSI","American Transmission Systems, Inc. zone","PJM","PJM Interconnection, LLC","8246","megawatthours"
"2026-09-15T17","BC","Baltimore Gas & Electric zone","PJM","PJM Interconnection, LLC","2997","megawatthours"
"2026-09-15T17","CE","Commonwealth Edison zone","PJM","PJM Interconnection, LLC","11825","megawatthours"
"2026-09-15T17","DAY","Dayton Power & Light zone","PJM","PJM Interconnection, LLC","2382","megawatthours"
"2026-09-15T17","DEOK","Duke Energy Ohio/Kentucky zone","PJM","PJM Interconnection, LLC","3513","megawatthours"
"2026-09-15T17","DOM","Dominion Virginia Power zone","PJM","PJM Interconnection, LLC","16302","megawatthours"
"2026-09-15T17","DPL","Delmarva Power & Light zone","PJM","PJM Interconnection, LLC","1573","megawatthours"
"2026-09-15T17","DUQ","Duquesne Lighting Company zone","PJM","PJM Interconnection, LLC","1500","megawatthours"
"2026-09-15T17","EKPC","East Kentucky Power Cooperative zone","PJM","PJM Interconnection, LLC","1956","megawatthours"
"2026-09-15T17","JC","Jersey Central Power & Light zone","PJM","PJM Interconnection, LLC","1929","megawatthours"
"2026-09-15T17","ME","Metropolitan Edison zone","PJM","PJM Interconnection, LLC","1649","megawatthours"
"2026-09-15T17","PE","PECO Energy zone","PJM","PJM Interconnection, LLC","4291","megawatthours"
"2026-09-15T17","PEP","Potomac Electric Power zone","PJM","PJM Interconnection, LLC","2947","megawatthours"
"2026-09-15T17","PL","Pennsylvania Power & Light zone","PJM","PJM Interconnection, LLC","4316","megawatthours"
"2026-09-15T17","PN","Pennsylvania Electric zone","PJM","PJM Interconnection, LLC","1926","megawatthours"
"2026-09-15T17","PS","Public Service Electric & Gas zone","PJM","PJM Interconnection, LLC","4016","megawatthours"
"2026-09-15T17","RECO","Rockland Electric (East) zone","PJM","PJM Interconnection, LLC","165","megawatthours"
"2026-09-15T17","ACMA","City of Acoma Pueblo","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-15T17","CYGA","City of Gallup","PNM","Public Service Company of New Mexico","19","megawatthours"
"2026-09-15T17","Frep","Freeport","PNM","Public Service Company of New Mexico","31","megawatthours"
"2026-09-15T17","Jica","Jicarilla Apache Nation","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-15T17","KAFB","Kirtland Air Force Base","PNM","Public Service Company of New Mexico","66","megawatthours"
"2026-09-15T17","KCEC","Kit Carson Electric Cooperative","PNM","Public Service Company of New Mexico","8","megawatthours"
"2026-09-15T17","LAC","Los Alamos County","PNM","Public Service Company of New Mexico","71","megawatthours"
"2026-09-15T17","PNM","PNM System Firm Load","PNM","Public Service Company of New Mexico","1248","megawatthours"
"2026-09-15T17","TSGT","Tri-State Generation and Transmission","PNM","Public Service Company of New Mexico","272","megawatthours"
"2026-09-15T17","CSWS","AEPW American Electric Power West","SWPP","Southwest Power Pool","8420","megawatthours"
"2026-09-15T17","EDE","Empire District Electric Company","SWPP","Southwest Power Pool","1032","megawatthours"
"2026-09-15T17","GRDA","Grand River Dam Authority","SWPP","Southwest Power Pool","1513","megawatthours"
"2026-09-15T17","INDN","Independence Power & Light","SWPP","Southwest Power Pool","190","megawatthours"
"2026-09-15T17","KACY","Kansas City Board of Public Utilities","SWPP","Southwest Power Pool","395","megawatthours"
"2026-09-15T17","KCPL","Kansas City Power & Light","SWPP","Southwest Power Pool","3114","megawatthours"
"2026-09-15T17","LES","Lincoln Electric System","SWPP","Southwest Power Pool","540","megawatthours"
"2026-09-15T17","MPS","KCP&L Greater Missouri Operations","SWPP","Southwest Power Pool","1617","megawatthours"
"2026-09-15T17","NPPD","Nebraska Public Power District","SWPP","Southwest Power Pool","1996","megawatthours"
"2026-09-15T17","OKGE","Oklahoma Gas and Electric Co.","SWPP","Southwest Power Pool","6504","megawatthours"
"2026-09-15T17","OPPD","Omaha Public Power District","SWPP","Southwest Power Pool","2078","megawatthours"
"2026-09-15T17","SECI","Sunflower Electric","SWPP","Southwest Power Pool","867","megawatthours"
"2026-09-15T17","SPRM","City of Springfield","SWPP","Southwest Power Pool","666","megawatthours"
"2026-09-15T17","SPS","Southwestern Public Service Company","SWPP","Southwest Power Pool","4985","megawatthours"
"2026-09-15T17","WAUE","Western Area Power Upper Great Plains East","SWPP","Southwest Power Pool","3946","megawatthours"
"2026-09-15T17","WFEC","Western Farmers Electric Cooperative","SWPP","Southwest Power Pool","1477","megawatthours"
"2026-09-15T17","WR","Westar Energy","SWPP","Southwest Power Pool","5444","megawatthours"
"2026-09-15T17","PRPA","Platte River Power Authority - PRPA","SWPW","Southwest Power Pool West Balancing Authority Area","366","megawatthours"
"2026-09-15T17","WACM","Western Area Power Administration - Colorado Missouri Region - WACM","SWPW","Southwest Power Pool West Balancing Authority Area","2274","megawatthours"
"2026-09-15T17","WAUW","Western Area Power Administration - Upper Great Plains West - WAUW","SWPW","Southwest Power Pool West Balancing Authority Area","59","megawatthours"
"2026-09-15T16","BASI","Basin Electric Power Cooperative","BHBA","Black Hills Energy","206","megawatthours"
"2026-09-15T16","SDE","Black Hills Energy South Dakota Electric","BHBA","Black Hills Energy","293","megawatthours"
"2026-09-15T16","WYE","Black Hills Energy Wyoming Electric","BHBA","Black Hills Energy","379","megawatthours"
"2026-09-15T16","PGAE","Pacific Gas and Electric","CISO","California Independent System Operator","12192","megawatthours"
"2026-09-15T16","SCE","Southern California Edison","CISO","California Independent System Operator","15837","megawatthours"
"2026-09-15T16","SDGE","San Diego Gas and Electric","CISO","California Independent System Operator","3385","megawatthours"
"2026-09-15T16","VEA","Valley Electric Association","CISO","California Independent System Operator","56","megawatthours"
"2026-09-15T16","COAS","Coast","ERCO","Electric Reliability Council of Texas, Inc.","18768","megawatthours"
"2026-09-15T16","EAST","East","ERCO","Electric Reliability Council of Texas, Inc.","2288","megawatthours"
"2026-09-15T16","FWES","Far West","ERCO","Electric Reliability Council of Texas, Inc.","7823","megawatthours"
"2026-09-15T16","NCEN","North Central","ERCO","Electric Reliability Council of Texas, Inc.","21575","megawatthours"
"2026-09-15T16","NRTH","North","ERCO","Electric Reliability Council of Texas, Inc.","2148","megawatthours"
"2026-09-15T16","SCEN","South Central","ERCO","Electric Reliability Council of Texas, Inc.","11835","megawatthours"
"2026-09-15T16","SOUT","South","ERCO","Electric Reliability Council of Texas, Inc.","5603","megawatthours"
"2026-09-15T16","WEST","West","ERCO","Electric Reliability Council of Texas, Inc.","2227","megawatthours"
"2026-09-15T16","0001","Zone 1","MISO","Midcontinent Independent System Operator, Inc.","10172","megawatthours"
"2026-09-15T16","0004","Zone 4","MISO","Midcontinent Independent System Operator, Inc.","5606","megawatthours"
"2026-09-15T16","0006","Zone 6","MISO","Midcontinent Independent System Operator, Inc.","11552","megawatthours"
"2026-09-15T16","0027","Zones 2 and 7","MISO","Midcontinent Independent System Operator, Inc.","19989","megawatthours"
"2026-09-15T16","0035","Zones 3 and 5","MISO","Midcontinent Independent System Operator, Inc.","12411","megawatthours"
"2026-09-15T16","8910","Zones 8, 9, and 10","MISO","Midcontinent Independent System Operator, Inc.","25333","megawatthours"
"2026-09-15T16","ZONA","West","NYIS","New York Independent System Operator","1439","megawatthours"
"2026-09-15T16","ZONB","Genesee","NYIS","New York Independent System Operator","866","megawatthours"
"2026-09-15T16","ZONC","Central","NYIS","New York Independent System Operator","1186","megawatthours"
"2026-09-15T16","ZOND","North","NYIS","New York Independent System Operator","487","megawatthours"
"2026-09-15T16","ZONE","Mohawk Valley","NYIS","New York Independent System Operator","521","megawatthours"
"2026-09-15T16","ZONF","Capital","NYIS","New York Independent System Operator","744","megawatthours"
"2026-09-15T16","ZONG","Hudson Valley","NYIS","New York Independent System Operator","634","megawatthours"
"2026-09-15T16","ZONH","Millwood","NYIS","New York Independent System Operator","194","megawatthours"
"2026-09-15T16","ZONI","Dunwoodie","NYIS","New York Independent System Operator","588","megawatthours"
"2026-09-15T16","ZONJ","New York City","NYIS","New York Independent System Operator","6072","megawatthours"
"2026-09-15T16","ZONK","Long Island","NYIS","New York Independent System Operator","1842","megawatthours"
"2026-09-15T16","AE","Atlantic Electric zone","PJM","PJM Interconnection, LLC","790","megawatthours"
"2026-09-15T16","AEP","American Electric Power zone","PJM","PJM Interconnection, LLC","17495","megawatthours"
"2026-09-15T16","AP","Allegheny Power zone","PJM","PJM Interconnection, LLC","5370","megawatthours"
"2026-09-15T16","ATSI","American Transmission Systems, Inc. zone","PJM","PJM Interconnection, LLC","7956","megawatthours"
"2026-09-15T16","BC","Baltimore Gas & Electric zone","PJM","PJM Interconnection, LLC","2918","megawatthours"
"2026-09-15T16","CE","Commonwealth Edison zone","PJM","PJM Interconnection, LLC","11606","megawatthours"
"2026-09-15T16","DAY","Dayton Power & Light zone","PJM","PJM Interconnection, LLC","2236","megawatthours"
"2026-09-15T16","DEOK","Duke Energy Ohio/Kentucky zone","PJM","PJM Interconnection, LLC","3248","megawatthours"
"2026-09-15T16","DOM","Dominion Virginia Power zone","PJM","PJM Interconnection, LLC","15886","megawatthours"
"2026-09-15T16","DPL","Delmarva Power & Light zone","PJM","PJM Interconnection, LLC","1533","megawatthours"
"2026-09-15T16","DUQ","Duquesne Lighting Company zone","PJM","PJM Interconnection, LLC","1456","megawatthours"
"2026-09-15T16","EKPC","East Kentucky Power Cooperative zone","PJM","PJM Interconnection, LLC","1763","megawatthours"
"2026-09-15T16","JC","Jersey Central Power & Light zone","PJM","PJM Interconnection, LLC","1907","megawatthours"
"2026-09-15T16","ME","Metropolitan Edison zone","PJM","PJM Interconnection, LLC","1626","megawatthours"
"2026-09-15T16","PE","PECO Energy zone","PJM","PJM Interconnection, LLC","4210","megawatthours"
"2026-09-15T16","PEP","Potomac Electric Power zone","PJM","PJM Interconnection, LLC","2871","megawatthours"
"2026-09-15T16","PL","Pennsylvania Power & Light zone","PJM","PJM Interconnection, LLC","4262","megawatthours"
"2026-09-15T16","PN","Pennsylvania Electric zone","PJM","PJM Interconnection, LLC","1906","megawatthours"
"2026-09-15T16","PS","Public Service Electric & Gas zone","PJM","PJM Interconnection, LLC","3965","megawatthours"
"2026-09-15T16","RECO","Rockland Electric (East) zone","PJM","PJM Interconnection, LLC","164","megawatthours"
"2026-09-15T16","ACMA","City of Acoma Pueblo","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-15T16","CYGA","City of Gallup","PNM","Public Service Company of New Mexico","18","megawatthours"
"2026-09-15T16","Frep","Freeport","PNM","Public Service Company of New Mexico","29","megawatthours"
"2026-09-15T16","Jica","Jicarilla Apache Nation","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-15T16","KAFB","Kirtland Air Force Base","PNM","Public Service Company of New Mexico","63","megawatthours"
"2026-09-15T16","KCEC","Kit Carson Electric Cooperative","PNM","Public Service Company of New Mexico","0","megawatthours"
"2026-09-15T16","LAC","Los Alamos County","PNM","Public Service Company of New Mexico","69","megawatthours"
"2026-09-15T16","PNM","PNM System Firm Load","PNM","Public Service Company of New Mexico","1227","megawatthours"
"2026-09-15T16","TSGT","Tri-State Generation and Transmission","PNM","Public Service Company of New Mexico","263","megawatthours"
"2026-09-15T16","CSWS","AEPW American Electric Power West","SWPP","Southwest Power Pool","7799","megawatthours"
"2026-09-15T16","EDE","Empire District Electric Company","SWPP","Southwest Power Pool","959","megawatthours"
"2026-09-15T16","GRDA","Grand River Dam Authority","SWPP","Southwest Power Pool","1446","megawatthours"
"2026-09-15T16","INDN","Independence Power & Light","SWPP","Southwest Power Pool","175","megawatthours"
"2026-09-15T16","KACY","Kansas City Board of Public Utilities","SWPP","Southwest Power Pool","378","megawatthours"
"2026-09-15T16","KCPL","Kansas City Power & Light","SWPP","Southwest Power Pool","2899","megawatthours"
"2026-09-15T16","LES","Lincoln Electric System","SWPP","Southwest Power Pool","521","megawatthours"
"2026-09-15T16","MPS","KCP&L Greater Missouri Operations","SWPP","Southwest Power Pool","1524","megawatthours"
"2026-09-15T16","NPPD","Nebraska Public Power District","SWPP","Southwest Power Pool","1965","megawatthours"
"2026-09-15T16","OKGE","Oklahoma Gas and Electric Co.","SWPP","Southwest Power Pool","6119","megawatthours"
"2026-09-15T16","OPPD","Omaha Public Power District","SWPP","Southwest Power Pool","2068","megawatthours"
"2026-09-15T16","SECI","Sunflower Electric","SWPP","Southwest Power Pool","862","megawatthours"
"2026-09-15T16","SPRM","City of Springfield","SWPP","Southwest Power Pool","607","megawatthours"
"2026-09-15T16","SPS","Southwestern Public Service Company","SWPP","Southwest Power Pool","4831","megawatthours"
"2026-09-15T16","WAUE","Western Area Power Upper Great Plains East","SWPP","Southwest Power Pool","3904","megawatthours"
"2026-09-15T16","WFEC","Western Farmers Electric Cooperative","SWPP","Southwest Power Pool","1408","megawatthours"
"2026-09-15T16","WR","Westar Energy","SWPP","Southwest Power Pool","5080","megawatthours"
"2026-09-15T16","PRPA","Platte River Power Authority - PRPA","SWPW","Southwest Power Pool West Balancing Authority Area","366","megawatthours"
"2026-09-15T16","WACM","Western Area Power Administration - Colorado Missouri Region - WACM","SWPW","Southwest Power Pool West Balancing Authority Area","2283","megawatthours"
"2026-09-15T16","WAUW","Western Area Power Administration - Upper Great Plains West - WAUW","SWPW","Southwest Power Pool West Balancing Authority Area","60","megawatthours"
